4000000426142	G1	006895	ROYALTY	0.005859
4000000426143	G1	006895	ROYALTY	0.001172
4000000426144	G1	006895	ROYALTY	0.005859
4000000426151	G1	008371	ROYALTY	0.004144
4000000426192	G1	008389	ROYALTY	0.005859
4000000426193	G1	008389	ROYALTY	0.005859
4000000426194	G1	008389	ROYALTY	0.001172
4000000426195	G1	008389	ROYALTY	0.005859
4000000426201	G1	008396	WORKING	0.879519
4000000426298	G1	012342	ROYALTY	0.008805
4000000426305	G1	012475	ROYALTY	0.013523
4000000426666	G1	020095	ROYALTY	0.012587
4000000426667	G1	020095	ROYALTY	0.012587
4000000426746	G1	008549	OVERRIDE	0.004763
4000000427727	G1	010496	OVERRIDE	0.000632
4000000427731	G1	010496	OVERRIDE	0.000243
4000000427732	G1	010496	OVERRIDE	0.000244
4000000427759	G1	010496	ROYALTY	0.000634
4000000427760	G1	010496	ROYALTY	0.000634
4000000427761	G1	010496	ROYALTY	0.000634
4000000427762	G1	010496	ROYALTY	0.000055
4000000427769	G1	010496	ROYALTY	0.010990
4000000427773	G1	010496	ROYALTY	0.010417
4000000427776	G1	010496	ROYALTY	0.000887
4000000427780	G1	010496	ROYALTY	0.000222
4000000427782	G1	010496	ROYALTY	0.000222
4000000427783	G1	010496	ROYALTY	0.000222
4000000427784	G1	010496	ROYALTY	0.000222
4000000427786	G1	010496	ROYALTY	0.031250
4000000427787	G1	010496	ROYALTY	0.031250
4000000446982	G1	001296	ROYALTY	0.062500
4000000447005	G1	001827	ROYALTY	0.008000
4000000447021	G1	004345	WORKING	0.875000
4000000447047	G1	006792	WORKING	0.843750
4000000447049	G1	006895	ROYALTY	0.005859
4000000447066	G1	008371	ROYALTY	0.000628
4000000447067	G1	008371	ROYALTY	0.000628
4000000447073	G1	008389	ROYALTY	0.005859
4000000447075	G1	008389	ROYALTY	0.000586
4000000447083	G1	008393	WORKING	0.875000
4000000447093	G1	008397	WORKING	0.843750
4000000447140	G1	012475	ROYALTY	0.001606
4000000447268	G1	008548	ROYALTY	0.003516
